File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF624YMM	bam	bam		alignments	GRCh38	ENCSR733QOZ	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF696HAE/, /files/ENCFF643CGH/, /files/ENCFF241HWP/	486853784	ENCODE Processing Pipeline	3f0ff8c9b5813a7290ad99fa6673cd0c		https://www.encodeproject.org/files/ENCFF624YMM/@@download/ENCFF624YMM.bam				released	s3://encode-public/2016/12/19/c2a8a744-05f9-43c1-baf3-8d429fbb7649/ENCFF624YMM.bam	control low read depth, low read length	insufficient read depth	
ENCFF501JBW	bam	bam		alignments	GRCh38	ENCSR751JOQ	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF784TSP/	452629903	ENCODE Processing Pipeline	2cc6b32531586234e52164379de71d10		https://www.encodeproject.org/files/ENCFF501JBW/@@download/ENCFF501JBW.bam				released	s3://encode-public/2017/03/16/4ab91ca0-62d8-459c-869e-5dd6f745b2cd/ENCFF501JBW.bam	mild to moderate bottlenecking	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF412PPW	bam	bam		alignments	GRCh38	ENCSR824UNY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF815BEJ/, /files/ENCFF643CGH/	444285828	ENCODE Processing Pipeline	52e03fd790fb2198a8b010eedda80035		https://www.encodeproject.org/files/ENCFF412PPW/@@download/ENCFF412PPW.bam				released	s3://encode-public/2016/12/19/6edd243f-ada2-4137-926f-0d98f081c2f1/ENCFF412PPW.bam	inconsistent platforms, low read length, control low read depth, low read depth	control insufficient read depth, insufficient read depth	
ENCFF651ARP	bam	bam		alignments	GRCh38	ENCSR824UNY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF793GRK/, /files/ENCFF643CGH/	1697438927	ENCODE Processing Pipeline	f942dc54921f64514de041f1ce67c2bb		https://www.encodeproject.org/files/ENCFF651ARP/@@download/ENCFF651ARP.bam				released	s3://encode-public/2016/12/19/c944323e-9c29-424d-95bb-cca8c30d7c98/ENCFF651ARP.bam	inconsistent platforms, low read length, control low read depth, low read depth	control insufficient read depth, insufficient read depth	
ENCFF803MMH	bam	bam		alignments	GRCh38	ENCSR405AXO	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF630UBR/	330340043	ENCODE Processing Pipeline	67f0e0c07c92182cff50f384bd65542e		https://www.encodeproject.org/files/ENCFF803MMH/@@download/ENCFF803MMH.bam				released	s3://encode-public/2016/12/19/c6f9f7ac-9a86-47ae-96b0-92f01128a021/ENCFF803MMH.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, control low read depth	insufficient read depth, poor library complexity	
ENCFF244AUB	bam	bam		alignments	GRCh38	ENCSR405AXO	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF900YTA/, /files/ENCFF643CGH/	3786942320	ENCODE Processing Pipeline	01d871b8b52b3fb5a837330f59d6cf9d		https://www.encodeproject.org/files/ENCFF244AUB/@@download/ENCFF244AUB.bam				released	s3://encode-public/2016/12/19/42814554-2c57-4144-9f9a-c728124ea051/ENCFF244AUB.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, control low read depth	insufficient read depth, poor library complexity	
ENCFF405EWU	bam	bam		alignments	GRCh38	ENCSR235CEI	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF415TLY/, /files/ENCFF197SRA/, /files/ENCFF643CGH/	670283951	ENCODE Processing Pipeline	13b52cc3d0c653eaeb440c8c38b30cf0		https://www.encodeproject.org/files/ENCFF405EWU/@@download/ENCFF405EWU.bam				released	s3://encode-public/2016/12/19/86e3d93b-7777-4cbd-852e-bb5a3e6d3616/ENCFF405EWU.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF781FVD	bam	bam		alignments	GRCh38	ENCSR694LBI	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF947DAT/	3454776790	ENCODE Processing Pipeline	c98c9214337464aaef9cbe292a07c3f2		https://www.encodeproject.org/files/ENCFF781FVD/@@download/ENCFF781FVD.bam				released	s3://encode-public/2016/12/19/522222d8-fccb-4346-b019-071519cedc18/ENCFF781FVD.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF591ZEN	bam	bam		alignments	GRCh38	ENCSR694LBI	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF412OJC/, /files/ENCFF643CGH/	638697166	ENCODE Processing Pipeline	71783f5495a0dd2b6e56ad84845f25c9		https://www.encodeproject.org/files/ENCFF591ZEN/@@download/ENCFF591ZEN.bam				released	s3://encode-public/2017/02/14/3f8ab7d5-2cc2-4bc3-a814-4bddde72335a/ENCFF591ZEN.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF904JLV	bam	bam		alignments	GRCh38	ENCSR960CWQ	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF550EOH/, /files/ENCFF643CGH/	471250398	ENCODE Processing Pipeline	9ffdafd3e02cfa72a4232c73c2198203		https://www.encodeproject.org/files/ENCFF904JLV/@@download/ENCFF904JLV.bam				released	s3://encode-public/2016/12/19/13b64265-aa43-4cf1-93df-da86baab7c0e/ENCFF904JLV.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF303YNU	bam	bam		alignments	GRCh38	ENCSR960CWQ	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF820GZG/	880555525	ENCODE Processing Pipeline	5aa121cbb530484aaeac92db21c06625		https://www.encodeproject.org/files/ENCFF303YNU/@@download/ENCFF303YNU.bam				released	s3://encode-public/2016/12/19/52cb0480-2162-4aba-9dd0-8d033306952d/ENCFF303YNU.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF482DKF	bam	bam		alignments	GRCh38	ENCSR960CWQ	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF820GZG/	880555529	ENCODE Processing Pipeline	77cf01a1926262a69fd4df2034598699		https://www.encodeproject.org/files/ENCFF482DKF/@@download/ENCFF482DKF.bam				released	s3://encode-public/2017/02/21/ee894e6f-f7a1-4893-aac8-34543e950b42/ENCFF482DKF.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF943BCG	bam	bam		alignments	GRCh38	ENCSR956CTX	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF900SUO/	3274725975	ENCODE Processing Pipeline	efe7c914f1c84742054e9838a58434ba		https://www.encodeproject.org/files/ENCFF943BCG/@@download/ENCFF943BCG.bam				released	s3://encode-public/2016/12/19/b75b530e-dbd7-415d-accd-355f92e01540/ENCFF943BCG.bam	inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF102CQQ	bam	bam		alignments	GRCh38	ENCSR956CTX	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF496QVI/	2295516396	ENCODE Processing Pipeline	ef892a8d78359b489653693735120c4b		https://www.encodeproject.org/files/ENCFF102CQQ/@@download/ENCFF102CQQ.bam				released	s3://encode-public/2016/12/19/b0e36b83-8244-4304-b45b-64bd197cd504/ENCFF102CQQ.bam	inconsistent platforms, low read length, mild to moderate bottlenecking		
ENCFF072NBC	bam	bam		alignments	GRCh38	ENCSR200WDD	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		50					/files/ENCFF643CGH/, /files/ENCFF689JRM/	1127268903	ENCODE Processing Pipeline	2df54543b9e66d68d91648ce7b015e63		https://www.encodeproject.org/files/ENCFF072NBC/@@download/ENCFF072NBC.bam				released	s3://encode-public/2017/03/27/509dfa45-5641-40a1-88e2-743b7a95cedb/ENCFF072NBC.bam	mild to moderate bottlenecking, low read depth, moderate library complexity	control insufficient read depth	
ENCFF739XVS	bam	bam		alignments	GRCh38	ENCSR205NEW	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF408NKI/, /files/ENCFF863ZXW/, /files/ENCFF442PRM/, /files/ENCFF643CGH/, /files/ENCFF636BWP/	1380554115	ENCODE Processing Pipeline	5b44b46dfd7244d080591d2d8d676e16		https://www.encodeproject.org/files/ENCFF739XVS/@@download/ENCFF739XVS.bam				released	s3://encode-public/2016/12/19/692a913c-3496-446a-a548-b3ea526fc255/ENCFF739XVS.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF075MGN	bam	bam		alignments	GRCh38	ENCSR393HBQ	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF788KJU/, /files/ENCFF643CGH/	530396330	ENCODE Processing Pipeline	f1fd3b431b1fd15f7950cfbfedda2c04		https://www.encodeproject.org/files/ENCFF075MGN/@@download/ENCFF075MGN.bam				released	s3://encode-public/2017/03/17/b1adffcd-6abc-4af2-ad09-33380e1a79ed/ENCFF075MGN.bam	mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF192PWM	bam	bam		alignments	GRCh38	ENCSR034ZHF	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF817DAJ/	722050590	ENCODE Processing Pipeline	f9f3986491452ac9d9cfa7fa9a0c6802		https://www.encodeproject.org/files/ENCFF192PWM/@@download/ENCFF192PWM.bam				released	s3://encode-public/2016/12/19/3af7b354-d281-4228-873b-943235ffca82/ENCFF192PWM.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF205USG	bam	bam		alignments	GRCh38	ENCSR448FZC	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF468VIY/, /files/ENCFF643CGH/	892194933	ENCODE Processing Pipeline	c127995d4f552c82c34c50986452eedb		https://www.encodeproject.org/files/ENCFF205USG/@@download/ENCFF205USG.bam				released	s3://encode-public/2016/12/19/db7b3c79-fa8e-4336-a3ce-52ac41549963/ENCFF205USG.bam	low read length	control insufficient read depth	
ENCFF566BTS	bam	bam		alignments	GRCh38	ENCSR448FZC	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF468VIY/	965252081	ENCODE Processing Pipeline	d7e16afe904232147eda08df01d5dd36		https://www.encodeproject.org/files/ENCFF566BTS/@@download/ENCFF566BTS.bam				released	s3://encode-public/2020/08/14/373fd277-fc84-4915-876f-b597b3722f2f/ENCFF566BTS.bam	low read length	control insufficient read depth	
ENCFF033DWR	bam	bam		alignments	GRCh38	ENCSR564GWG	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF494KPV/	802244809	ENCODE Processing Pipeline	5d8ebe56fb20b34181b10b337ffb49fa		https://www.encodeproject.org/files/ENCFF033DWR/@@download/ENCFF033DWR.bam				released	s3://encode-public/2016/12/19/3acb65de-ebf6-40b4-b140-a01b4494666c/ENCFF033DWR.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF347EDU	bam	bam		alignments	GRCh38	ENCSR446ZCY	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_5		36					/files/ENCFF643CGH/, /files/ENCFF412DSE/, /files/ENCFF202IOF/, /files/ENCFF891IIZ/, /files/ENCFF477OZW/, /files/ENCFF733DBF/	1160487317	ENCODE Processing Pipeline	120c3ac7b5c239fbf257a5344c27a580		https://www.encodeproject.org/files/ENCFF347EDU/@@download/ENCFF347EDU.bam				released	s3://encode-public/2017/02/08/9fd7c261-579a-44e1-a99e-1845f2b5f027/ENCFF347EDU.bam	low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF937ZPT	bam	bam		alignments	GRCh38	ENCSR446ZCY	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				2	2_5		36					/files/ENCFF719OJI/, /files/ENCFF176LML/, /files/ENCFF855KTY/, /files/ENCFF643CGH/, /files/ENCFF461TKP/, /files/ENCFF290MVL/	1170474935	ENCODE Processing Pipeline	048aad721d31034a1c3a89028d7ae05c		https://www.encodeproject.org/files/ENCFF937ZPT/@@download/ENCFF937ZPT.bam				released	s3://encode-public/2017/02/08/10cbd53b-d5a8-4a08-92c4-372b97d3dd0b/ENCFF937ZPT.bam	low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF623NBO	bam	bam		alignments	GRCh38	ENCSR782OZZ	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF243ZAD/, /files/ENCFF643CGH/	790903765	ENCODE Processing Pipeline	37de87afac7f1cafb711a7a503ff248c		https://www.encodeproject.org/files/ENCFF623NBO/@@download/ENCFF623NBO.bam				released	s3://encode-public/2016/12/19/8b17745c-6a13-42d1-b4a1-9aaea83d1711/ENCFF623NBO.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF282KEX	bam	bam		alignments	GRCh38	ENCSR035DUS	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF240LWS/	1035349740	ENCODE Processing Pipeline	c5fa4e751cec103d1637a3f686a4bdeb		https://www.encodeproject.org/files/ENCFF282KEX/@@download/ENCFF282KEX.bam				released	s3://encode-public/2016/12/19/a44c19d7-5ed8-45c8-b2c9-25cb4d5fd3f3/ENCFF282KEX.bam	low read length	insufficient read depth	
ENCFF181GEM	bam	bam		alignments	GRCh38	ENCSR035DUS	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF984KFM/	1033134971	ENCODE Processing Pipeline	f01750f8dae448d617fac9b500e4da41		https://www.encodeproject.org/files/ENCFF181GEM/@@download/ENCFF181GEM.bam				released	s3://encode-public/2016/12/19/2f7a2a64-3a2b-4b8f-a2fc-bfe3f814027a/ENCFF181GEM.bam	low read length	insufficient read depth	
ENCFF797PQI	bam	bam		alignments	GRCh38	ENCSR984UHU	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF153DQG/	1028153333	ENCODE Processing Pipeline	b7145bd0c805f14672c637ab19c0e68e		https://www.encodeproject.org/files/ENCFF797PQI/@@download/ENCFF797PQI.bam				released	s3://encode-public/2017/03/17/ab029f42-e090-45cf-ab2f-0d6e6318f6f5/ENCFF797PQI.bam	mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF465YTB	bam	bam		alignments	GRCh38	ENCSR273IYV	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_5		36					/files/ENCFF643CGH/, /files/ENCFF071QMJ/, /files/ENCFF012YQR/, /files/ENCFF192BVZ/, /files/ENCFF146EUQ/, /files/ENCFF644DJX/	1217461311	ENCODE Processing Pipeline	d5f39f3c12d7260c5f98321007849300		https://www.encodeproject.org/files/ENCFF465YTB/@@download/ENCFF465YTB.bam				released	s3://encode-public/2017/02/08/b39c35ef-b313-411a-842f-144238840c8f/ENCFF465YTB.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF249NJY	bam	bam		alignments	GRCh38	ENCSR273IYV	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_5		36					/files/ENCFF643CGH/, /files/ENCFF474PYP/, /files/ENCFF063WRB/, /files/ENCFF952AMT/, /files/ENCFF643QQK/, /files/ENCFF382FIH/	716790669	ENCODE Processing Pipeline	1ea62ecb354f16b1ba1099ea353dd8a5		https://www.encodeproject.org/files/ENCFF249NJY/@@download/ENCFF249NJY.bam				released	s3://encode-public/2017/02/15/dd68efb5-730a-4702-b4c1-a3bf585bc65a/ENCFF249NJY.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF761AOT	bam	bam		alignments	GRCh38	ENCSR690GLT	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF354TNT/, /files/ENCFF707SHK/	603062183	ENCODE Processing Pipeline	9cd0c3041b50e72d6545891894700bb7		https://www.encodeproject.org/files/ENCFF761AOT/@@download/ENCFF761AOT.bam				released	s3://encode-public/2016/12/19/f89b2b1d-23ce-4d69-b61c-20db2fc184b7/ENCFF761AOT.bam	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF728FKI	bam	bam		alignments	GRCh38	ENCSR747HAM	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF072KYG/, /files/ENCFF643CGH/, /files/ENCFF801EKR/	635383254	ENCODE Processing Pipeline	7617f7e654bfdefea15026089d12347c		https://www.encodeproject.org/files/ENCFF728FKI/@@download/ENCFF728FKI.bam				released	s3://encode-public/2016/12/19/b4b70774-5888-4934-91b5-0cb2786504a7/ENCFF728FKI.bam	control low read depth, low read length, mild to moderate bottlenecking, low read depth	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF537TER	bam	bam		alignments	GRCh38	ENCSR747HAM	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF643CGH/, /files/ENCFF643TOM/, /files/ENCFF874VMO/	391458188	ENCODE Processing Pipeline	cb4987197af4621fadbea9669ed3c116		https://www.encodeproject.org/files/ENCFF537TER/@@download/ENCFF537TER.bam				released	s3://encode-public/2017/02/08/372b403d-e073-48e0-a56c-00cc3c773851/ENCFF537TER.bam	control low read depth, low read length, mild to moderate bottlenecking, low read depth	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF070DOR	bam	bam		alignments	GRCh38	ENCSR792IJA	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF728JOR/	436398695	ENCODE Processing Pipeline	5713ec4b3f278ddb01c6f0fa063e439c		https://www.encodeproject.org/files/ENCFF070DOR/@@download/ENCFF070DOR.bam				released	s3://encode-public/2016/12/19/c44a8b70-6b7d-4446-990a-a7224aaa64b8/ENCFF070DOR.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF466VBP	bam	bam		alignments	GRCh38	ENCSR892XFG	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF355KRT/, /files/ENCFF313OLS/	1217754351	ENCODE Processing Pipeline	f571e40f1d762233ea8d127d81e3288c		https://www.encodeproject.org/files/ENCFF466VBP/@@download/ENCFF466VBP.bam				released	s3://encode-public/2016/12/19/38f5fb4f-e07a-4d85-9643-66950235c9c4/ENCFF466VBP.bam	low read length		
ENCFF342MZW	bam	bam		alignments	GRCh38	ENCSR561YSH	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF375GAE/	726587185	ENCODE Processing Pipeline	ad980448cb188fe3e095ccf198087dba		https://www.encodeproject.org/files/ENCFF342MZW/@@download/ENCFF342MZW.bam				released	s3://encode-public/2017/05/09/cc2bfaf2-4fbd-415c-82b6-4102845b234f/ENCFF342MZW.bam	control low read depth, low read length, mild to moderate bottlenecking, low read depth		
